client_id,client_yr_tenure,client_mo_tenure,client_age,gender,num_accts,balance,calls_6m,logins_6m,age_group
7626126,7,94,20,Unknown,2,37685.33,5,8,18-24
1938930,6,82,44,Unknown,3,56461.149999999994,1,4,40-64
9708352,6,78,19,Unknown,2,26592.06,4,7,18-24
5373253,8,107,29,Unknown,2,50670.55,0,3,25-39
7275283,4,53,62,Unknown,2,586898.9700000001,4,7,40-64
7083484,7,84,36,Unknown,4,199468.75,6,9,25-39
9953656,9,109,43,Male,2,82393.4,0,3,40-64
3487248,5,69,43,Unknown,4,37878.85,4,7,40-64
5725928,14,178,62,Female,2,136111.11,6,9,40-64
5166339,9,118,28,Male,3,72007.1,6,9,25-39
9490292,22,271,51,Female,2,26098.12,0,3,40-64
6986759,12,149,32,Male,2,51902.53999999999,5,8,25-39
8828142,14,168,35,Female,2,69376.26999999999,0,3,25-39
9766963,7,89,45,Male,2,148135.41999999998,6,9,40-64
8364170,27,335,48,Female,2,100845.99,3,6,40-64
4502426,5,68,41,Unknown,3,40768.58,4,7,40-64
9658835,10,130,21,Female,2,45054.92,4,7,18-24
3410687,15,182,31,Male,3,47712.56,2,5,25-39
3075416,8,107,62,Female,3,1320331.37,5,8,40-64
1581087,8,106,56,Male,2,93002.49,3,6,40-64
9724470,7,87,52,Unknown,2,35340.409999999996,6,9,40-64
7496803,15,183,34,Female,2,30817.22,1,4,25-39
2106390,15,190,41,Female,2,114993.2,1,4,40-64
6529790,16,203,61,Male,2,55042.61,6,9,40-64
1256808,9,118,31,Female,2,56684.98,0,3,25-39
8821670,15,188,75,Male,2,67648.41,6,9,65+
3649806,4,55,32,Unknown,2,87515.5,1,4,25-39
5592504,12,144,58,Male,2,38204.84,2,5,40-64
7036222,4,54,35,Unknown,2,31239.83,1,4,25-39
7359157,6,76,32,Female,2,27896.6,2,5,25-39
2906088,16,194,67,Female,2,182062.92,2,5,65+
4763992,8,104,23,Male,3,61422.72,5,8,18-24
3583461,9,119,39,Unknown,3,141147.33000000002,1,4,40-64
9501023,5,67,58,Female,2,35918.13,0,3,40-64
1549295,5,65,19,Unknown,2,33530.32,6,9,18-24
1993598,8,102,21,Unknown,2,80098.45,0,3,18-24
7509628,14,169,64,Female,2,29238.71,2,5,40-64
1397874,24,295,68,Female,2,35302.68,1,4,65+
2790345,24,288,66,Female,2,447578.13,3,6,65+
9494167,22,265,44,Unknown,3,225483.82,6,9,40-64
381793,21,259,53,Female,2,174611.55,1,5,40-64
3257381,20,242,72,Female,2,33904.549999999996,3,6,65+
1044073,18,220,65,Male,6,322277.27999999997,1,4,65+
4610520,18,217,63,Male,3,288993.63,2,5,40-64
6603155,17,213,53,Female,3,40557.41,3,6,40-64
3526596,16,197,41,Male,2,117686.9,1,4,40-64
1467023,12,154,50,Female,2,77820.45999999999,1,4,40-64
4476507,6,77,28,Unknown,2,77042.03,2,5,25-39
8921130,7,91,36,Male,2,68402.22,3,6,25-39
9787372,7,90,40,Unknown,2,32187.19,0,3,40-64
8627640,7,93,31,Unknown,2,44958.13,3,6,25-39
2305223,24,294,59,Unknown,2,823960.5800000001,3,6,40-64
5635789,4,57,27,Unknown,2,33714.299999999996,5,8,25-39
3064622,11,140,54,Female,2,24301.99,3,6,40-64
4932688,26,312,62,Male,2,28327.039999999997,0,3,40-64
3727654,14,168,28,Female,2,37226.649999999994,2,5,25-39
6473315,5,67,65,Unknown,2,198556.3,3,6,65+
5086738,14,178,38,Female,2,27263.07,0,3,25-39
2702463,17,206,36,Female,3,106944.04,4,7,25-39
169185,7,93,34,Unknown,2,33347.63,5,8,25-39
2136669,15,190,33,Male,2,56935.61,2,5,25-39
9777880,25,308,27,Female,2,440639.59,2,5,25-39
4068771,9,118,42,Female,2,33737.59,2,5,40-64
9491600,13,167,62,Female,2,57161.77,1,4,40-64
5245420,5,70,25,Unknown,2,55351.06,3,6,25-39
3641971,11,142,41,Female,2,55470.7,0,3,40-64
4296623,5,71,52,Female,4,868986.0900000001,5,8,40-64
4206785,32,394,69,Female,2,121194.61,6,9,65+
9342554,15,189,38,Female,2,28059.07,0,3,25-39
2987983,11,139,59,Male,2,129957.58,4,7,40-64
6223007,9,114,25,Female,2,64756.81,3,6,25-39
3971130,18,216,73,Unknown,2,123568.64,5,8,65+
9522546,15,191,42,Male,2,35413.049999999996,1,4,40-64
1229841,13,157,70,Male,2,31018.96,4,7,65+
5172802,6,74,51,Male,2,89671.12,2,5,40-64
9384038,8,102,46,Unknown,2,24841.57,6,9,40-64
428852,4,56,48,Male,2,106287.55,2,5,40-64
4671422,15,190,21,Male,2,41108.89,0,3,18-24
8026324,12,154,60,Unknown,2,41264.19,2,5,40-64
4597974,8,97,74,Unknown,2,40991.369999999995,4,7,65+
9023475,23,281,70,Male,2,61730.24,2,5,65+
6016803,23,276,53,Male,3,120084.0,1,4,40-64
8356074,22,268,52,Female,2,43401.52,6,9,40-64
4379998,29,349,68,Female,2,211837.24,2,5,65+
5686421,25,301,62,Male,2,71860.06,3,6,40-64
7065877,17,208,46,Unknown,2,92161.64,6,9,40-64
5228551,16,198,56,Female,2,233952.90999999997,3,6,40-64
7293836,14,175,55,Female,2,69170.98999999999,1,4,40-64
3388762,17,205,61,Female,2,110720.61,4,7,40-64
2023843,17,206,34,Male,3,93332.46,0,3,25-39
8825349,6,82,53,Unknown,2,27906.1,0,3,40-64
9498329,5,64,28,Unknown,2,50611.66,6,9,25-39
9924809,16,202,45,Male,2,96708.89,0,3,40-64
7696084,10,121,44,Male,2,417184.36,4,7,40-64
1932460,4,56,63,Female,2,45776.36,1,4,40-64
5933753,19,239,72,Female,2,50649.0,6,9,65+
2183946,5,66,25,Unknown,2,77318.62,1,4,25-39
8460039,9,118,29,Male,2,44622.92,1,4,25-39
2844725,4,58,21,Male,3,42654.23,4,7,18-24
8696373,10,127,66,Female,2,230720.35,5,8,65+
6066338,30,362,53,Female,2,159241.34999999998,5,8,40-64
2373104,11,138,36,Unknown,2,77237.48999999999,0,3,25-39
5585137,10,121,23,Female,2,34751.979999999996,2,5,18-24
5854628,19,230,62,Male,3,36363.49,5,8,40-64
8230288,12,148,42,Female,2,38485.46,1,4,40-64
5110034,8,106,72,Male,2,53812.07,3,6,65+
705148,13,161,58,Male,2,109233.19,4,7,40-64
9791397,10,126,30,Male,3,118684.7,5,8,25-39
210473,6,77,45,Female,2,43865.35,6,9,40-64
4411554,15,183,78,Female,2,88657.11,4,7,65+
6195381,21,253,45,Unknown,2,38366.8,6,9,40-64
7009824,4,58,29,Unknown,2,31622.98,0,3,25-39
2698849,4,57,45,Unknown,2,37350.119999999995,2,5,40-64
3592203,10,126,32,Male,2,86080.03,5,8,25-39
128230,6,78,67,Unknown,3,679606.67,5,9,65+
3536121,14,173,58,Female,2,588034.03,6,9,40-64
4369578,6,73,34,Female,2,179372.96999999997,2,5,25-39
879684,17,214,54,Female,2,119896.75,0,3,40-64
6206471,8,107,22,Male,2,32319.32,0,3,18-24
5938949,15,189,57,Female,2,145685.21,1,4,40-64
3507472,5,70,49,Unknown,2,108260.0,3,6,40-64
7223169,6,72,46,Unknown,2,55843.95,5,8,40-64
8948990,14,169,18,Female,2,29338.98,1,4,18-24
6632849,9,109,60,Male,2,38179.28,2,5,40-64
3385748,7,88,29,Unknown,3,47844.64,1,4,25-39
4059897,12,155,51,Female,2,33701.259999999995,1,4,40-64
7986289,8,97,76,Unknown,2,218924.76,6,9,65+
8923646,8,96,40,Unknown,2,35354.27,0,3,40-64
4034407,19,230,48,Male,2,28512.25,5,8,40-64
3184891,7,93,45,Unknown,3,783898.03,6,9,40-64
7106246,6,74,34,Unknown,2,125384.83,4,7,25-39
9439774,23,284,55,Unknown,2,304576.55,1,4,40-64
7884023,23,282,51,Female,2,67535.57,3,6,40-64
1626170,26,313,69,Female,2,157765.19,3,6,65+
5822755,15,189,62,Male,3,336108.16,6,9,40-64
6507462,9,119,25,Male,2,84106.5,2,5,25-39
3940254,11,143,28,Male,2,51358.73,4,7,25-39
2348065,14,168,36,Male,2,41471.8,3,6,25-39
5222418,7,87,62,Unknown,2,242296.49,5,9,40-64
7957690,5,60,78,Female,2,158002.90000000002,6,9,65+
4666350,7,85,51,Unknown,2,28425.48,0,3,40-64
7066752,16,196,50,Female,2,105304.03,0,3,40-64
4653780,14,174,67,Female,2,23810.519999999997,1,4,65+
408411,17,204,51,Male,2,223768.68,6,9,40-64
4542543,13,158,33,Male,2,332752.82999999996,4,7,25-39
5031797,14,170,36,Female,3,201958.49,3,6,25-39
4490987,21,257,41,Male,4,1149214.48,5,8,40-64
1706593,16,202,48,Male,2,49916.09,1,4,40-64
9209531,13,162,61,Female,2,45735.58,4,7,40-64
8992229,19,228,59,Male,2,129187.18,3,6,40-64
1701641,5,71,30,Unknown,2,64505.9,0,3,25-39
2082753,12,155,29,Unknown,3,97529.78,6,9,25-39
2817541,27,330,67,Female,4,310333.58999999997,6,9,65+
3449996,6,74,30,Unknown,2,72449.45,0,3,25-39
2492506,16,203,59,Female,2,539615.5,5,8,40-64
575213,8,107,44,Male,2,51194.009999999995,6,9,40-64
189571,15,189,36,Female,2,274063.61,3,6,25-39
4296061,27,325,65,Unknown,2,36076.53,0,3,65+
3949774,8,100,64,Unknown,2,313444.64999999997,4,7,40-64
8191466,3,44,33,Male,2,34604.409999999996,6,9,25-39
7495691,15,189,70,Unknown,2,45234.84,5,8,65+
4526584,16,202,44,Male,2,82351.25,3,6,40-64
1641457,5,71,59,Unknown,2,45212.94,2,5,40-64
5100894,6,72,61,Unknown,2,37904.79,0,3,40-64
7527129,10,131,62,Male,2,78898.48,3,6,40-64
5620645,4,50,24,Male,2,27409.42,6,9,25-39
4926351,10,123,25,Female,2,29308.67,3,6,25-39
3745236,20,240,57,Male,2,79903.62,3,6,40-64
9636725,4,58,34,Male,2,27560.21,0,3,25-39
6877672,10,128,31,Female,2,66045.31,1,4,25-39
6155261,15,184,41,Unknown,2,69578.45999999999,0,3,40-64
5016965,13,167,39,Male,2,55705.8,1,4,40-64
3292582,9,119,37,Male,3,1126255.0699999998,6,9,25-39
569235,5,71,34,Unknown,2,55698.02,3,6,25-39
7740522,14,171,40,Female,2,48033.05,2,5,40-64
1105404,6,82,66,Unknown,2,40755.69,0,3,65+
8446955,8,103,52,Unknown,2,470152.9,4,7,40-64
2522202,10,120,73,Female,2,60922.48,6,9,65+
3130254,18,220,54,Female,2,42274.25,3,6,40-64
6375896,13,167,65,Male,2,308646.58999999997,6,9,65+
5636190,13,167,42,Male,4,573440.63,6,9,40-64
7629919,6,75,44,Unknown,3,173283.87,3,6,40-64
9015286,8,104,22,Male,3,84559.9,6,9,18-24
7196140,15,186,50,Female,2,219289.63,5,8,40-64
2424817,12,151,31,Male,2,26848.57,0,3,25-39
6773158,5,60,23,Unknown,2,34154.22,2,5,18-24
1139631,6,81,62,Female,2,290165.47,6,9,40-64
9542219,17,211,71,Female,2,59797.86,2,5,65+
4400466,5,70,48,Unknown,3,51633.6,5,8,40-64
3111271,7,90,29,Male,2,39974.09,5,8,25-39
8033640,16,193,64,Male,2,71994.57,3,6,40-64
2650434,5,65,22,Unknown,4,41923.38,6,9,18-24
2021249,25,309,71,Female,2,138839.03,0,3,65+
5726651,25,303,73,Unknown,2,60921.84,1,4,65+
9297665,25,301,64,Male,2,138264.97,6,9,40-64
8537447,25,300,52,Male,3,2930952.9499999997,6,9,40-64
4497546,23,281,80,Female,5,365831.44,6,9,65+
9199824,21,262,24,Unknown,2,163039.61,4,7,25-39
9800528,21,261,51,Male,2,99193.52,4,7,40-64
7350380,19,231,61,Female,2,693296.3,0,3,40-64
7937128,17,215,76,Male,2,274851.82,6,9,65+
9812859,8,100,51,Unknown,2,135517.65,4,7,40-64
7358589,6,72,21,Unknown,2,54906.08,6,9,18-24
9799728,2,35,43,Unknown,2,30098.53,1,4,40-64
3210451,14,172,59,Male,2,49813.42,2,5,40-64
8218056,12,148,70,Female,2,400851.61,0,3,65+
4138900,7,92,69,Male,2,226226.67,4,7,65+
3906973,26,317,64,Female,2,42912.81,0,3,40-64
4008427,6,73,23,Unknown,2,32960.69,2,5,18-24
2966822,10,130,21,Unknown,2,88056.25,5,8,18-24
31766,14,176,19,Female,2,26438.879999999997,3,6,18-24
2075007,5,70,33,Unknown,2,110765.24,6,9,25-39
5139985,7,90,47,Unknown,2,93439.51,1,4,40-64
7606773,15,186,31,Female,2,71561.37,2,5,25-39
987596,6,76,54,Female,2,61271.8,0,3,40-64
6878332,14,176,43,Female,2,115237.08,3,6,40-64
2500828,6,74,32,Unknown,2,29264.629999999997,0,3,25-39
4447493,6,82,37,Unknown,3,52484.05,6,9,25-39
4846965,9,110,82,Female,2,312742.13999999996,6,9,65+
8407501,13,160,51,Female,2,259272.90999999997,2,5,40-64
8643727,25,310,49,Male,2,60525.34,1,4,40-64
4244891,8,106,51,Male,2,87989.76999999999,2,5,40-64
8775808,7,85,61,Unknown,2,26079.33,2,5,40-64
4474898,11,137,29,Female,2,75276.88,6,9,25-39
866794,34,418,63,Male,3,699400.52,4,7,40-64
8561891,15,182,72,Male,2,25885.17,2,5,65+
7432524,20,243,62,Male,2,33180.72,2,5,40-64
9225498,14,173,51,Male,2,27748.0,2,5,40-64
3403877,13,162,26,Female,2,1383870.6,6,9,25-39
3044046,22,275,34,Unknown,4,41607.399999999994,6,9,25-39
1106518,21,257,76,Male,3,194237.81,6,9,65+
2014783,21,254,44,Male,3,327658.20999999996,5,8,40-64
7019445,16,193,60,Unknown,2,134825.18,1,4,40-64
1206850,8,96,68,Female,2,107454.35,4,7,65+
7841600,6,78,40,Unknown,3,178679.63,0,3,40-64
4658582,5,70,56,Female,2,33436.299999999996,2,5,40-64
3497347,8,99,63,Unknown,2,76822.79999999999,5,8,40-64
3910683,5,70,24,Unknown,3,65233.3,6,9,25-39
9292913,6,75,42,Unknown,2,28143.589999999997,0,3,40-64
5103477,9,112,68,Female,2,116125.45,6,9,65+
9512888,13,166,39,Male,2,45730.25,2,5,40-64
4002905,5,66,35,Unknown,2,42039.59,0,3,25-39
4718148,15,181,65,Female,2,55605.09,2,5,65+
275210,21,253,45,Female,2,27796.589999999997,6,9,40-64
8833735,5,62,24,Unknown,2,26493.629999999997,0,3,25-39
9251910,17,211,55,Male,2,86610.39,5,8,40-64
857522,16,195,53,Male,2,27822.539999999997,0,3,40-64
7274662,5,66,32,Unknown,2,42903.31,5,8,25-39
840501,14,170,41,Male,2,102785.41,0,3,40-64
1211689,4,58,20,Unknown,2,28894.47,3,6,18-24
3999713,15,186,46,Male,3,160596.69,6,9,40-64
998429,14,170,33,Female,2,146713.22999999998,2,5,25-39
1859520,4,54,53,Unknown,2,64871.84,6,9,40-64
2431679,4,57,29,Unknown,2,32179.339999999997,4,7,25-39
5109620,13,165,33,Male,2,32791.58,1,4,25-39
8544228,7,93,35,Unknown,2,35329.93,1,4,25-39
2673006,13,164,44,Male,2,29653.32,2,5,40-64
8884678,7,94,63,Unknown,2,34346.33,1,4,40-64
3734502,11,142,64,Male,2,66611.83,0,4,40-64
7028952,26,322,71,Female,2,96811.27,5,8,65+
4465442,4,58,37,Unknown,2,71952.04000000001,6,9,25-39
9336025,8,106,67,Female,2,44731.61,3,6,65+
9581688,10,121,28,Male,3,81980.95,4,7,25-39
1616120,15,191,35,Female,2,36890.91,1,4,25-39
343583,15,190,34,Male,2,58212.66,0,3,25-39
6785921,15,187,66,Male,2,95667.21,1,4,65+
7997924,4,58,27,Unknown,2,35775.82,3,6,25-39
7365988,6,80,64,Unknown,2,133387.34999999998,4,7,40-64
7932298,14,173,38,Female,2,57455.009999999995,2,5,25-39
3265970,10,120,38,Male,3,41227.399999999994,6,9,25-39
1898005,25,304,20,Male,2,55676.94,4,7,18-24
5155357,23,285,70,Female,2,102069.54,2,5,65+
7716851,22,272,32,Female,2,44762.23,1,4,25-39
9655295,21,262,53,Male,3,226502.05,6,9,40-64
3171521,21,257,37,Female,3,580857.12,3,6,25-39
4559890,21,253,79,Male,2,359590.19,1,4,65+
5065123,20,248,54,Female,3,113006.66,1,4,40-64
9276611,21,258,33,Female,2,28162.699999999997,1,4,25-39
3773162,19,237,68,Female,2,39261.31,0,4,65+
673672,23,278,66,Male,2,631375.89,2,5,65+
7748410,9,112,57,Female,2,85999.17,2,5,40-64
5963715,16,192,53,Male,2,37471.95,2,5,40-64
2252926,9,110,30,Female,2,86135.61,2,5,25-39
6842104,21,253,48,Male,2,57036.08,6,9,40-64
8765479,4,58,37,Unknown,2,40546.48,0,3,25-39
7211752,6,72,63,Unknown,2,443428.32,6,9,40-64
4717832,22,265,63,Unknown,2,135046.77000000002,5,8,40-64
1595299,5,60,34,Unknown,3,42452.649999999994,5,8,25-39
670772,13,167,54,Male,2,231664.35,6,9,40-64
4490726,29,355,83,Male,2,787610.2200000001,5,8,65+
1603300,7,86,50,Unknown,2,139577.57,2,5,40-64
2578044,4,58,22,Unknown,2,45001.03,0,3,18-24
9370023,9,109,35,Male,2,36685.88,6,9,25-39
6430614,6,73,28,Unknown,2,50922.28,3,6,25-39
7891560,13,162,88,Male,2,223594.15,2,5,65+
6836346,15,181,63,Male,3,251822.64,6,9,40-64
4964075,8,104,30,Female,2,47190.49,5,8,25-39
7378334,8,96,30,Unknown,2,43426.16,0,3,25-39
9814849,12,149,32,Female,2,33807.149999999994,1,4,25-39
5287546,13,166,48,Female,2,46213.2,0,3,40-64
4124935,8,107,34,Male,2,51463.0,6,9,25-39
8627900,14,178,71,Male,2,205069.11,6,9,65+
5595433,4,59,22,Unknown,2,30082.24,0,3,18-24
557659,8,107,53,Female,2,329834.51999999996,0,4,40-64
6365611,6,77,31,Unknown,2,56483.13,6,9,25-39
6222460,8,96,28,Unknown,2,62149.869999999995,2,5,25-39
6213441,7,88,23,Male,2,79133.65,4,7,18-24
9608642,6,83,53,Unknown,2,43367.33,4,7,40-64
9529062,26,320,34,Male,2,64350.28,1,4,25-39
1429007,9,118,51,Female,2,310011.77999999997,4,7,40-64
4657902,13,158,59,Male,2,218046.77999999997,6,9,40-64
5697633,8,97,41,Unknown,2,51736.86,1,4,40-64
3213131,5,67,65,Unknown,2,48802.28,5,8,65+
5177025,9,113,28,Male,2,27206.539999999997,5,8,25-39
5771710,12,145,31,Male,2,113451.93,2,5,25-39
4007337,4,59,60,Unknown,2,33193.21,3,6,40-64
8866465,15,186,67,Female,3,1216746.39,4,7,65+
2660768,9,109,69,Female,2,169500.40999999997,4,7,65+
9208412,11,137,54,Male,2,54596.22,0,3,40-64
9425392,15,184,48,Male,2,53653.19,0,3,40-64
3059961,5,67,72,Unknown,2,34287.88,2,5,65+
9460114,9,116,68,Female,2,37436.64,0,3,65+
14690,6,83,43,Male,3,205881.18,5,8,40-64
6238365,4,59,31,Unknown,3,41133.2,1,4,25-39
6506740,23,285,25,Male,2,152372.59999999998,0,3,25-39
7220936,23,278,57,Male,3,181027.17,6,9,40-64
5243725,22,268,66,Female,2,99649.62,3,6,65+
3991845,20,243,46,Female,2,193225.68,4,7,40-64
1388127,20,241,27,Female,2,76469.4,0,5,25-39
8716491,19,233,54,Female,2,126546.78,6,9,40-64
3454815,5,66,26,Female,2,26369.609999999997,2,5,25-39
6436120,5,60,31,Unknown,2,26718.94,6,9,25-39
2769749,6,81,28,Unknown,2,35265.649999999994,3,6,25-39
6673476,9,112,58,Female,2,23914.73,1,4,40-64
6036986,8,107,47,Male,3,394200.71,5,8,40-64
5017388,27,335,28,Male,2,40920.3,1,4,25-39
6113000,12,155,66,Male,2,304777.79,2,5,65+
4003122,8,98,25,Unknown,2,52733.22,5,8,25-39
8491056,6,79,62,Unknown,2,38316.41,1,4,40-64
8271447,12,146,44,Female,2,64831.17,1,4,40-64
7872965,5,65,34,Unknown,2,31091.699999999997,6,9,25-39
5345538,14,168,27,Male,3,27344.57,2,5,25-39
1601079,7,88,30,Unknown,3,65691.69,6,9,25-39
8839979,4,58,31,Unknown,2,30647.37,2,5,25-39
6983433,10,123,34,Male,4,214266.48,6,9,25-39
2332011,15,185,64,Female,2,35390.85,0,3,40-64
1936338,6,82,45,Unknown,2,63289.439999999995,0,3,40-64
6058534,13,166,60,Female,2,46670.259999999995,0,3,40-64
3197097,11,142,68,Male,2,69796.94,4,7,65+
3128635,16,194,55,Female,2,216103.09000000003,5,8,40-64
5574187,14,175,45,Female,2,123986.37,5,8,40-64
3313640,11,133,32,Male,3,104848.41,6,9,25-39
1392842,13,162,58,Female,2,25751.019999999997,6,9,40-64
6226635,13,165,42,Female,2,150854.39,3,6,40-64
1643,19,229,55,Male,2,81731.39,0,3,40-64
9577370,13,167,27,Male,2,48882.55,5,8,25-39
5087982,16,202,40,Male,2,29477.28,0,3,40-64
7912744,5,69,30,Unknown,2,47518.69,3,6,25-39
6972057,12,151,32,Female,2,31599.56,0,3,25-39
3517546,6,77,44,Unknown,2,65105.22,1,4,40-64
2021664,16,196,47,Male,2,62042.96,2,5,40-64
5294828,16,192,49,Male,2,126781.47,6,9,40-64
2656252,7,95,37,Unknown,2,179029.59000000003,3,6,25-39
8231470,7,94,37,Unknown,2,44857.009999999995,6,9,25-39
4103512,7,88,29,Unknown,2,61444.53,3,6,25-39
7422572,7,84,62,Unknown,2,46642.59,6,9,40-64
2800558,11,137,55,Unknown,3,47397.78,2,5,40-64
9709954,13,160,59,Male,2,58550.71,6,9,40-64
4139496,12,154,44,Male,2,78679.22,6,9,40-64
5308124,5,65,51,Unknown,2,105235.03,0,3,40-64
6675629,4,59,21,Unknown,2,36172.46,1,4,18-24
7708064,5,60,25,Unknown,2,41635.899999999994,6,9,25-39
5364422,25,300,46,Male,3,111387.42,6,9,40-64
8706649,23,283,72,Unknown,2,135901.28999999998,0,3,65+
6597530,22,275,61,Male,2,226401.73,6,9,40-64
7192445,22,264,65,Male,3,388705.67,5,8,65+
7993172,22,264,51,Male,2,27141.269999999997,1,4,40-64
1526569,21,261,64,Female,3,444184.83,6,9,40-64
5443219,21,259,53,Male,4,189353.5,6,9,40-64
1275644,20,241,46,Female,3,119072.39,0,7,40-64
3919868,19,233,49,Female,2,128429.24,3,6,40-64
5705673,18,218,43,Male,2,67825.39,6,9,40-64
9039422,14,178,52,Male,2,36031.16,0,3,40-64
9918249,14,177,41,Female,2,40959.05,0,3,40-64
8468949,6,83,21,Unknown,2,57212.04,0,3,18-24
8337723,29,357,61,Male,4,3793339.35,5,8,40-64
6746439,12,151,34,Female,2,34154.58,2,5,25-39
8547781,9,110,33,Male,2,71936.14,6,9,25-39
9002539,14,168,64,Female,2,32661.31,2,5,40-64
1484537,4,58,51,Unknown,2,27466.31,0,3,40-64
2061519,10,126,56,Male,2,270310.77999999997,6,9,40-64
8446061,9,117,68,Female,3,248984.65999999997,3,6,65+
6255565,4,59,56,Female,2,154494.69,6,9,40-64
1053696,11,141,55,Female,2,104907.6,6,9,40-64
5146488,16,195,52,Male,2,745757.12,1,4,40-64
9507433,12,154,22,Male,3,52574.14,6,9,18-24
5815975,12,144,63,Male,2,254071.21999999997,6,9,40-64
8936935,18,225,67,Male,2,243591.85,2,5,65+
3275704,28,342,74,Male,4,1640146.5799999998,3,8,65+
1661054,12,151,61,Female,2,29406.31,0,3,40-64
8777706,4,59,30,Unknown,2,44986.3,1,4,25-39
2140309,13,166,26,Male,2,68861.4,2,5,25-39
8223055,14,179,58,Female,3,52908.48,6,9,40-64
4751631,14,169,57,Male,2,37790.53,0,3,40-64
8350152,35,420,54,Male,2,65911.5,5,8,40-64
6686178,6,80,32,Male,3,120029.08,6,9,25-39
5967613,4,58,35,Unknown,2,39344.869999999995,4,7,25-39
6312740,14,178,51,Female,2,62655.42,1,4,40-64
6984006,13,157,46,Male,2,67046.23,0,3,40-64
8127199,15,188,42,Female,2,75259.33,0,3,40-64
5124813,9,115,22,Male,2,29921.01,2,5,18-24
5870520,15,185,67,Male,2,62474.259999999995,2,5,65+
9675490,13,156,74,Female,2,32737.78,0,4,65+
5770244,4,58,24,Unknown,2,300846.3,4,7,25-39
9077478,11,137,45,Male,2,44277.57,6,9,40-64
4137856,4,58,27,Unknown,2,29786.659999999996,0,3,25-39
807316,6,83,55,Unknown,2,657132.15,5,8,40-64
2172228,5,60,40,Unknown,2,43316.81,0,4,40-64
9721734,9,109,17,Male,2,31590.56,0,3,
4306555,13,158,50,Female,2,29709.609999999997,2,5,40-64
972193,6,83,68,Unknown,2,32233.629999999997,0,3,65+
1437677,6,73,35,Unknown,2,60220.79,6,9,25-39
2032704,11,137,31,Female,2,25483.53,2,5,25-39
1974569,5,64,63,Female,2,28939.9,2,5,40-64
9398666,31,376,64,Unknown,3,658242.7000000001,6,9,40-64
9105207,5,64,57,Female,2,445645.96,1,4,40-64
2069251,11,141,32,Male,2,40612.13,6,9,25-39
6210325,5,64,27,Male,3,330920.22,6,9,25-39
8676702,22,275,60,Male,2,80724.57,0,3,40-64
1515031,21,257,43,Male,3,101021.43,6,9,40-64
928670,20,251,52,Female,2,30782.96,6,9,40-64
9857251,20,246,46,Female,4,147012.19,5,8,40-64
790948,20,246,48,Female,2,26060.699999999997,1,4,40-64
1304790,12,144,38,Male,2,63707.8,3,6,25-39
1382524,14,170,36,Female,2,53842.41,2,5,25-39
2093746,14,176,58,Male,2,340262.70999999996,6,9,40-64
1608769,15,190,59,Male,2,33943.299999999996,2,5,40-64
5690717,10,120,59,Female,3,132587.27000000002,2,5,40-64
1760254,38,460,60,Female,2,317978.83999999997,1,4,40-64
6845489,8,97,30,Unknown,3,67750.69,6,9,25-39
3571028,8,101,56,Male,2,114637.42,2,5,40-64
8609111,6,81,43,Unknown,2,386436.92,6,9,40-64
9890510,5,71,51,Male,2,25112.19,0,3,40-64
1347409,14,173,37,Male,2,64983.59,5,8,25-39
1602111,8,107,41,Female,2,39795.25,2,5,40-64
8176637,14,168,47,Female,2,55334.82,2,5,40-64
7363662,4,57,26,Unknown,2,47077.78999999999,2,7,25-39
342283,8,106,60,Male,2,38483.42,1,4,40-64
6379532,9,115,30,Female,3,45385.1,6,9,25-39
1534996,6,72,43,Unknown,3,270844.68,6,9,40-64
8539397,11,138,30,Male,2,36140.32,6,9,25-39
1798507,5,64,19,Unknown,3,32662.51,2,5,18-24
179119,4,58,54,Unknown,2,125973.29,2,5,40-64
3584232,6,77,23,Unknown,2,30066.25,5,8,18-24
9342499,5,65,30,Unknown,2,52163.63,1,4,25-39
9191817,14,179,28,Male,2,113625.51,6,9,25-39
1963145,5,70,30,Unknown,2,30968.85,0,3,25-39
2045712,21,262,72,Female,2,30252.269999999997,3,6,65+
8648261,5,66,23,Unknown,2,42588.11,4,7,18-24
3829697,27,335,73,Female,2,138059.62,6,9,65+
4244178,33,407,79,Male,3,1332822.9,6,9,65+
7828726,10,125,33,Male,2,90976.67,5,8,25-39
9790438,13,157,65,Unknown,2,98758.17,4,7,65+
9639027,5,65,57,Male,2,28136.17,1,4,40-64
9606146,6,77,26,Unknown,2,37388.09,6,9,25-39
8461324,15,189,48,Female,2,48972.23,0,3,40-64
77933,5,65,39,Unknown,2,97418.69,3,6,40-64
2708707,6,75,29,Unknown,3,49892.67999999999,6,9,25-39
3304360,15,182,52,Male,2,599600.28,1,4,40-64
9517918,5,71,62,Unknown,3,481931.83,6,9,40-64
329062,13,157,64,Female,3,107135.67,5,9,40-64
5923090,16,195,37,Female,3,148184.26,5,8,25-39
4977487,9,110,61,Male,2,54495.38,0,3,40-64
3633157,12,154,75,Female,2,33143.7,1,4,65+
7615245,21,260,31,Male,3,342270.43,5,8,25-39
109413,21,255,51,Male,3,2149931.05,2,5,40-64
9051760,18,217,42,Male,3,290763.42,2,5,40-64
2605871,17,214,51,Female,2,47238.63,3,6,40-64
2035055,16,202,55,Male,2,105748.39,4,7,40-64
8191811,4,58,24,Unknown,2,25442.58,6,9,25-39
